,expanding,Avew
2012-04-01,-0.008803406264483754,-0.0048721053263397155
2012-05-01,-0.001148518608934057,-0.01999997946271307
2012-06-01,-0.013935727092542566,-0.01297937133700271
2012-07-01,-0.021005194751015643,-0.005981579051177155
2012-08-01,-0.000926350608173504,-0.00478763236860433
2012-09-01,-0.012923930085791624,-0.0017388693299331195
2012-10-01,0.002539493623068212,0.02203094465613694
2012-11-01,-0.014124194423737774,-0.016647138041483163
2012-12-01,-0.00461771102187819,-0.0016094093801620898
2013-01-01,-0.010726107671169272,0.007188828560260127
2013-02-01,0.04260099416760693,0.04467397923987736
2013-03-01,0.030945295730556766,0.004667300452858535
2013-04-01,0.004165567813277343,0.017034135593597257
2013-05-01,0.0024294188087362056,-0.016430185578808775
2013-06-01,0.007722299669857269,0.003557017177082192
2013-07-01,0.008537732308775081,0.015689702016926065
2013-08-01,0.027820156074878602,0.029108612499821274
2013-09-01,0.017507658043331653,0.020251421632341567
2013-10-01,0.0390945675079698,0.04039454076526559
2013-11-01,0.02214939643751937,-0.005106929230425346
2013-12-01,0.009535901708141586,0.01344209901829932
2014-01-01,0.005192007036984997,0.018542266141262663
2014-02-01,0.051131015957305875,0.059668011598230895
2014-03-01,-0.0016330037979774281,-0.021776481890812792
2014-04-01,0.015176284873331308,0.01525269944167148
2014-05-01,0.015703057775542678,0.0075513054723987975
2014-06-01,-0.01691487717098189,-0.01624668216163619
2014-07-01,-0.01051578115577953,0.007560318573444415
2014-08-01,0.04280861796914111,0.005401961957750988
2014-09-01,0.02442545485962258,0.007733947336305029
2014-10-01,0.041621833886031356,0.027754132374601302
2014-11-01,0.027488974026262436,0.005627609832020132
2014-12-01,0.0353608348416343,0.024255646940584675
2015-01-01,0.07261888996776797,0.09802809747923916
2015-02-01,0.05134181794876398,0.028759173645762425
2015-03-01,0.012650146973978676,0.015493736080633688
2015-04-01,0.03920030461385096,0.021050142423461933
2015-05-01,0.048766823327694664,0.08582487229836867
2015-06-01,0.022986781034426335,0.05787671035472417
2015-07-01,0.05124363164820857,0.005298723138211001
2015-08-01,0.07111200383254249,-0.04088103830617218
2015-09-01,0.004987120778834023,-0.0686842965727008
2015-10-01,0.028518374692891077,0.01405543959287558
2015-11-01,0.015365726272233496,0.025887583278786108
2015-12-01,0.02911437307899753,0.035502536684837514
2016-01-01,0.01887075860437496,0.04229354830307562
2016-02-01,-0.004024903025622792,-0.03968639056752947
2016-03-01,0.024967997142086043,-0.012395956348864121
2016-04-01,0.013414340403250048,0.010871269842095795
2016-05-01,0.02777621122525971,0.025634093309043073
2016-06-01,-0.0049709870165216136,-0.007682643475370797
2016-07-01,-0.0021542990991827923,0.017059595776496923
2016-08-01,0.03512855966273837,0.026533829360968875
2016-09-01,0.010668433040271055,0.011132810074159527
2016-10-01,0.015800390470350575,0.018916829267624297
2016-11-01,0.006788304584168112,0.005793110123200635
2016-12-01,0.02197560110399356,0.017503541381293987
2017-01-01,0.013609321603128194,0.009700097907601336
2017-02-01,0.02223362591155985,0.0010755387929107859
2017-03-01,0.007194622035090095,-0.015259528499135273
2017-04-01,0.0034177423238443763,-0.014981955313997004
2017-05-01,0.014390516272782865,-0.004831713264111698
2017-06-01,0.005347192895117134,-0.009836411328810694
2017-07-01,-0.0028034745483612733,-0.013922725813182477
2017-08-01,0.021196269794888915,0.02793687489221605
2017-09-01,0.01549215363456364,0.017618763157242052
2017-10-01,0.023914141439886148,0.0240309920374359
2017-11-01,0.002967148265961117,0.005760380178134673
2017-12-01,0.009032932210888758,0.011473748959077705
2018-01-01,-0.0006381447242645652,0.005814648699340357
2018-02-01,0.019801390978550625,0.02631960015835329
2018-03-01,0.016044385598521872,0.019846340991107738
2018-04-01,0.004149609273690673,0.0043892920447003905
2018-05-01,-0.013311959698139336,-0.011113252822379014
2018-06-01,-0.0007282645799700019,0.005578016593857736
2018-07-01,-0.015262918603749134,-0.010125449631733497
2018-08-01,0.01706032318984259,0.011473494458326107
2018-09-01,0.0019997295271621807,-0.0041038043809042465
2018-10-01,0.0070118521374703535,0.00698605682528044
2018-11-01,0.002862040641740546,-0.016883957073264778
2018-12-01,0.017828731797582792,-6.2575952776526556e-06
2019-01-01,-0.0051796305847028185,-0.00952635823636605
2019-02-01,0.01850258087316018,0.009478834454470661
2019-03-01,0.0194695497748687,-0.02204639096912671
2019-04-01,0.03695970628021631,0.038736209258726215
2019-05-01,0.051177166852481935,0.019714791375767433
2019-06-01,0.005321509859305462,-0.006059641868316994
2019-07-01,-0.0003883685720068447,0.00651223698582164
2019-08-01,0.029743930211348295,0.010873657611272711
2019-09-01,0.008144146275373243,0.011430680041567587
2019-10-01,0.027124535454586367,0.01728125098919393
2019-11-01,0.015463079472144849,0.008298819215372396
2019-12-01,0.016912652800076325,0.013800068480942191
