,"MA(1, 9)","MA(1, 12)","MA(2, 9)","MA(2, 12)","MA(3, 9)","MA(3, 12)",MOM9,MOM12,"VOL(1, 9)","VOL(1, 12)","VOL(2, 9)","VOL(2, 12)","VOL(3, 9)","VOL(3, 12)"
2010-07-01,-0.0035222702702702776,-0.0015716315789473657,-0.0017430131578947345,0.002852051282051283,0.002025900000000001,0.0032960384615384622,0.011909040462427752,0.009762775510204087,-0.004217118644067798,-0.0017548653846153894,-0.0004351864406779717,0.009667649122807018,0.015222084745762716,0.006813538461538462
2010-08-01,-0.0019452933333333256,-6.094805194805286e-05,-0.000230103896103896,0.004268493670886079,0.003613577464788735,0.004706860759493676,0.012500086206896556,0.010823262626262627,-0.0022343166666666603,0.01778113223140496,0.001484583333333339,0.011479431034482759,0.016880899999999997,0.00885009433962264
2010-09-01,-0.001629263157894737,0.00022282051282050658,5.5833333333329016e-05,0.004491049999999998,0.0038699583333333294,0.004923937499999996,0.012554788571428572,0.014713493333333334,0.02025503508771929,0.01781631147540984,0.018297719298245613,0.013010413793103448,0.016966016393442616,0.014098842975206619
2010-10-01,-0.0015244155844155848,0.00030156962025316427,0.00013669620253164928,0.004515160493827165,0.003905219178082195,0.004942703703703707,0.012520068181818184,0.014604684210526318,0.020134939130434792,0.017723853658536574,0.018194643478260872,0.012954290598290601,0.010194394736842114,0.014036098360655738
2010-11-01,0.02344355555555556,0.022471216494845368,0.022605494845360827,0.019345305263157885,0.018625737864077667,0.018980768421052625,0.013119627118644072,0.01595581818181819,0.020984137931034482,0.018537709677419356,0.01906056896551724,0.013849949152542377,0.01113741739130435,0.014886552845528454
2010-12-01,0.02279203,0.021816316326530614,0.021949224489795912,0.018709322916666667,0.018045596153846162,0.018348583333333335,0.012811601123595511,0.015216525641025647,0.02044829914529915,0.018055736000000006,0.01854117094017094,0.013383067226890762,0.01068184482758621,0.01443013709677419
2011-01-01,0.022485554455445547,0.02151350505050505,0.021645070707070706,0.018432298969072166,0.017796000000000003,0.018075278350515464,0.012694430167597769,0.014920594936708855,0.02020583898305085,0.017847658730158734,0.018314872881355936,0.013203525000000004,0.010520786324786329,0.0142494
2011-02-01,0.02198768627450981,0.021015400000000004,0.021145650000000002,0.017955469387755094,0.017361160377358496,0.017602091836734685,0.012466699999999997,0.014380374999999997,-0.0018358360655737612,0.00044335849056604485,0.0018220983606557464,0.012860545454545456,0.0101918220338983,0.013911730158730155
2011-03-01,0.022277669902912637,0.021320752475247534,0.02144971287128714,0.018297898989898996,0.017683542056074766,0.017948090909090914,0.01268432044198895,0.01093576,0.019798252100840328,0.01748431496062992,0.002629096774193553,0.013180180327868848,0.016796306451612907,0.014210503937007872
2011-04-01,0.0220140576923077,0.021061352941176472,0.02118904901960784,0.018063539999999996,0.017472231481481477,0.017717229999999997,0.012586395604395603,0.010776613861386142,0.01959045,0.017307578124999997,0.017923176470588224,0.01303125203252033,0.016448142857142856,0.014059343749999996
2011-05-01,0.02164423809523809,0.02069360194174757,0.020820058252427186,0.017718188118811887,0.017157651376146794,0.01737530693069307,0.012425721311475414,0.010506088235294118,0.01928956198347107,0.017043046511627916,0.01763367500000001,0.01279054032258065,0.010541941176470596,0.013819992248062022
2011-06-01,1.6179487179494482e-05,0.0017808250000000002,0.00161801250000001,0.016906666666666674,0.01641024545454546,0.016567147058823534,0.012004619565217395,0.009772466019417477,-0.0009698387096774216,0.0013954444444444452,0.0025058095238095217,0.012167760000000003,0.009911950000000006,0.01321324615384616
2011-07-01,0.0003263037974683586,0.0020615061728395095,0.0019007037037037072,0.005906951219512192,0.005455716216216214,0.006329280487804877,0.01207224864864865,0.009914230769230772,0.01859819672131148,0.01641150769230769,0.0028497187499999946,0.012265761904761915,0.015928375,0.01329952671755725
2011-08-01,0.00016102499999999707,0.0018790975609756107,0.0017202560975609765,0.005680409638554215,0.005211026666666665,0.006097650602409636,0.011938010752688166,0.009696990476190475,-0.0005653015873015865,0.001815818181818181,0.016950280991735532,0.011658983050847454,0.015484923076923066,0.009094962962962963
2011-09-01,-0.00042819753086419424,0.0012833734939759066,0.001126445783132533,0.005046523809523812,0.004516592105263158,0.005458797619047623,0.01161980748663102,0.014843037037037038,-0.0012996874999999957,0.0009339999999999956,0.0026074769230769223,0.010671900000000005,0.014529606060606064,0.008064763636363641
2011-10-01,-0.0015699146341463367,0.00014846428571428563,-6.595238095238052e-06,0.0038806941176470627,0.003236519480519481,0.004288117647058827,0.011057739361702124,0.01351508536585366,-0.0027265999999999953,-0.0007323684210526265,0.0011429848484848446,0.00895516393442623,0.012909029850746264,0.006241303571428568
2011-11-01,-0.001076518072289153,0.0006100352941176487,0.00045679999999999983,0.004293499999999999,0.0036999230769230807,0.004696186046511626,0.011207603174603181,0.013826734939759036,-0.0020885909090909032,-4.074137931035001e-05,0.0017137164179104555,0.00944591935483871,0.01329833823529412,0.006822719298245612
2011-12-01,-0.0017255714285714266,-4.353488372093803e-05,-0.0001949883720930312,0.0036051034482758606,0.0029493291139240526,0.00400316091954023,0.010855999999999998,0.013000261904761905,-0.0028872238805970193,-0.0009823728813559318,0.0008709117647058885,0.008413492063492064,0.01229985507246377,0.005746517241379311
2012-01-01,-0.002667317647058821,-0.0009829655172413814,-0.0011326781609195412,0.002634886363636368,0.0018902874999999998,0.0030284204545454577,0.010371026178010475,0.011885270588235297,-0.004047323529411765,-0.0023289000000000005,-0.00032684057971014394,0.0070043125,0.010955942857142865,0.004263118644067797
2012-02-01,-0.0023162441860465083,-0.0006590113636363573,-0.0008070227272727226,0.0029145505617977512,0.0022067654320987702,0.0033036629213483134,0.010460369791666667,0.012067127906976744,-0.0035897536231884125,-0.0018394918032786835,7.104285714285398e-05,0.007320015384615386,0.011189309859154936,0.004650816666666671
2012-03-01,-0.001459287356321839,0.00016006741573033434,1.3719101123590115e-05,0.0036848222222222193,0.003060817073170728,0.004069611111111109,0.010780466321243527,0.012758758620689658,0.01834214634146341,0.01618778625954198,0.0010874929577464804,0.008303636363636364,0.01203722222222223,0.00575881967213115
2012-04-01,-0.0022467159090909083,-0.0006278555555555571,-0.0007725777777777784,0.002866824175824182,0.002171493975903616,0.0032473846153846216,0.010360190721649485,0.01180976136363636,0.017623637096774187,-0.0006446774193548388,0.016421459016393438,0.012067637795275594,0.010032644628099172,0.004524758064516124
2012-05-01,-0.0015841123595505685,2.3956043956065674e-06,-0.00014073626373626203,0.0034522391304347764,0.002820940476190476,0.0038286630434782552,0.010597958974358971,0.012314426966292135,0.017936447999999994,0.01552914393939394,0.01674913008130081,0.0124165234375,0.010415368852459013,0.013101075757575749
2012-06-01,0.020826301886792464,-4.304347826090092e-06,0.019994317307692314,0.0034085161290322566,0.0027805294117647077,0.003780892473118279,0.010540755102040819,0.012170777777777789,0.01778922222222222,0.015407766917293233,0.016609104838709674,0.012315511627906978,0.010325699186991874,0.012997954887218045
2012-07-01,-0.0015733333333333374,-0.0005702258064516107,-0.00014588043478260828,0.002812308510638299,0.002136162790697679,0.00318072340425532,0.010220065989847713,0.011458626373626376,0.017234700787401587,0.014899985074626868,0.016055152,0.011815892307692312,0.00981795161290323,0.012508156716417914
2012-08-01,-0.0022197802197802133,-0.0012067127659574392,-0.0007937741935483868,0.0021469157894736827,0.0014173563218390763,0.002511452631578947,0.009863398989898993,0.010677554347826091,0.0166281796875,0.014342207407407406,0.015448365079365079,0.011264625954198476,0.009256208000000002,0.011968096296296298
2012-09-01,-0.0024834999999999944,-0.0014727684210526345,-0.0010670531914893627,0.0018486979166666704,0.001100318181818185,0.002209437500000003,0.009680758793969853,0.01027798924731183,-0.0025064857142857136,0.0002659523809523858,8.970833333333465e-05,0.007123686567164184,0.00897257142857143,0.011685375
2012-10-01,-0.0022383763440860256,-0.0012458333333333306,-0.0008420000000000071,0.002039051546391751,0.001316191011235955,0.0023960721649484516,0.009733919999999998,0.01038474468085107,0.016293992248062012,0.014042029411764703,0.0003667397260273943,0.010978666666666673,0.010903109589041095,0.011748350364963505
2012-11-01,-0.002337234042553187,-0.0013518659793814365,-0.0009533437499999945,0.0019005816326530657,0.0011734444444444453,0.002253959183673474,0.009628124378109457,0.010154052631578946,0.01607995384615385,0.013855364963503647,0.015118204724409449,0.010809421052631576,0.010599945945945951,0.011579659420289865
2012-12-01,-0.002995747368421049,-0.0020002755102040823,-0.0016125463917525651,0.0012258686868686888,0.00044740659340659276,0.0015756767676767692,0.00925919306930693,0.009372281249999996,0.015461816793893123,0.01328470289855073,0.014493093749999998,0.010244455223880596,0.009061866141732284,0.011029474820143888
2013-01-01,0.02013974766355139,0.01986907692307692,-5.9826530612247194e-05,0.0027191499999999983,0.002079000000000001,0.0030654599999999973,0.009955226600985223,0.010827762886597935,0.016485242424242423,0.014272251798561151,0.015547829457364347,0.011283785185185191,0.010167273437499999,0.012026078571428568
2013-02-01,0.020425157407407406,0.020165219047619046,0.01930260952380953,0.016980543689320386,0.016483270270270266,0.003539702970297025,0.01015625,0.011237316326530605,0.016744481203007526,0.01453433571428572,0.01582026153846154,0.011575551470588238,0.010483527131782947,0.012302234042553196
2013-03-01,0.020234366972477064,0.019971481132075482,0.019117009433962273,0.01681370192307692,0.016332785714285713,0.01664432038834952,0.010104897560975611,0.011120060606060609,0.01661675373134329,0.014428624113475175,0.01569666412213741,0.011488350364963503,0.010400030769230767,0.012212985915492958
2013-04-01,0.019557754545454553,0.019278355140186915,0.018431869158878504,0.01613744761904762,0.01570866371681416,0.015963192307692307,0.009792771844660191,0.010466930000000001,0.016092237037037035,0.013945373239436617,0.01516719696969697,0.01101239855072464,0.009906954198473282,0.011748608391608385
2013-05-01,0.01913652252252252,0.018848009259259252,0.01800936111111111,0.015728613207547173,0.015332280701754394,0.015552123809523819,0.009614067632850245,0.010094000000000004,0.015773919117647053,0.013657650349650354,0.01484865413533834,0.010737496402877699,0.009625848484848484,0.011478138888888894
2013-06-01,0.019645526785714296,0.019373669724770646,0.018542715596330275,0.016293252336448606,0.015861086956521737,0.016123754716981145,0.009933927884615387,0.009156773584905664,0.016214583941605836,0.014091590277777778,0.015306089552238807,0.011204692857142859,0.010125992481203005,0.011924117241379314
2013-07-01,-0.0013962708333333412,-0.0004593232323232343,0.01712321818181818,0.014868296296296293,0.014538129310344823,0.01468706542056075,0.009228014354066987,0.007785196261682245,0.015099971014492758,0.013045427586206896,0.014173437037037034,0.010149326241134758,0.009023544776119403,0.010899965753424664
2013-08-01,-0.0011309484536082461,0.01794661818181818,0.00045556565656566187,0.0031968217821782188,0.0026046451612903206,0.01477644444444444,0.009299976190476194,0.007938481481481487,0.015166446043165468,0.01312278767123287,0.014248191176470588,0.010249260563380286,0.009137000000000004,0.010991394557823128
2013-09-01,0.018253955752212392,0.01826142342342342,0.0009799099999999968,0.014955192660550452,0.0031395957446808537,0.0035013627450980345,0.009506563981042649,0.008350880733944953,0.01543590000000001,0.013393312925170068,0.014530248175182477,0.010547447552447551,0.00945871323529412,0.011274493243243242
2013-10-01,0.018441885964912273,0.01845264285714285,0.017188234234234236,0.015179945454545454,0.014621905982905983,0.015126110091743116,0.0096488820754717,0.008635672727272729,0.015607829787234045,0.013570912162162172,0.014712478260869563,0.01074974305555556,0.00967929197080292,0.011465120805369128
2013-11-01,0.018095843478260865,0.01810038053097346,0.016844116071428564,0.014850819819819814,0.014317033898305092,0.014794481818181824,0.009503333333333336,0.008365504504504509,0.015347542253521123,0.013336523489932882,0.014453014388489206,0.010528344827586206,0.00945442028985507,0.011246333333333337
2013-12-01,0.01828274999999999,0.018290526315789476,0.017047061946902656,0.015073374999999993,0.014530983193277308,0.015019549549549555,0.009644799065420562,0.01074155882352941,0.015518377622377618,0.013512793333333335,0.0146339,0.010728678082191785,0.009672568345323741,0.011435278145695369
2014-01-01,0.01775532478632478,0.017753860869565215,0.016516596491228067,0.014555681415929203,0.014048008333333336,0.014497714285714287,0.009397958139534885,0.010215660194174754,0.015109041666666663,0.013135715231788076,0.014222127659574466,0.010360278911564626,0.00929329285714286,0.011074348684210533
2014-02-01,0.017357084745762714,0.017348767241379317,0.016118739130434788,0.014171535087719303,0.013690280991735545,0.014110681415929204,0.009219092592592595,0.008645964285714288,-0.002185084507042248,0.012856947368421048,0.01391607746478874,0.010092729729729735,0.009020028368794333,0.01081087581699346
2014-03-01,0.017308621848739495,0.01729954700854702,0.016079698275862066,0.014149086956521742,0.013673065573770493,0.014088570175438592,0.009230018433179724,0.008672017699115048,0.014803206896551728,0.012848666666666664,0.013899811188811187,0.010102778523489935,0.00903812676056338,0.010815935064935063
2014-04-01,-0.0005797142857142852,0.016953754237288142,0.015741376068376074,0.013824491379310348,0.013370813008130086,0.013761678260869565,0.009079862385321099,0.008389771929824565,-0.0019937638888888865,0.012612610389610385,0.013640062500000006,0.009878733333333337,0.009593333333333336,0.010594516129032259
2014-05-01,-0.0006557979797979787,-0.000211330000000001,0.001363059405940593,0.003684009803921569,0.0035242105263157894,0.013573112068965523,0.009001360730593606,0.008246278260869568,-0.0020775753424657605,0.0005791874999999981,0.00020595945945946258,0.00731764705882353,0.009360368421052633,0.010474602564102563
2014-06-01,-0.0005464900000000032,-0.00010750495049504879,0.0014504313725490188,0.0037479999999999987,0.0035945312500000044,0.0038525922330097076,0.009007150000000002,0.008263767241379314,-0.00191064864864865,0.01247890322580645,0.00034021333333332884,0.007360507246376812,0.00937224675324676,0.005353333333333333
2014-07-01,0.016968516666666676,0.016743117647058832,0.015539228813559323,0.013637000000000007,0.003777134020618555,0.004020423076923085,0.009062805429864252,0.008375247863247864,0.01454082876712329,0.012535493589743596,0.013490048275862067,0.009759589403973513,0.009525256410256411,0.005602609375000001
2014-08-01,0.01753123966942148,0.01731240833333334,0.016123420168067226,0.014242262711864406,0.013197564516129037,0.01354492307692308,0.009405126126126125,0.009025101694915251,0.015020537414965989,0.012997420382165604,0.01398023972602741,0.010254973684210522,0.008810559440559435,0.010473331210191082
2014-09-01,0.01752846721311475,0.017311421487603316,0.01613233333333333,0.01426705882352941,0.013229527999999994,0.01357583898305086,0.00944004932735426,0.009836307692307691,0.015035216216216212,0.013023974683544302,0.014002095238095239,0.010300320261437908,0.008868770833333334,0.010515860759493675
2014-10-01,0.01801485365853659,0.017803573770491802,0.016638297520661167,0.014792783333333337,0.01373845238095238,0.014111789915966389,0.009743236607142863,0.009093739495798319,0.015453463087248325,0.013428566037735856,0.014430148648648652,0.010735733766233775,0.009341082758620693,0.010936226415094345
2014-11-01,0.018027508064516123,0.017818048780487802,0.01666244262295083,0.014832380165289257,0.013784480314960632,0.014157391666666672,0.009786973333333336,0.009181158333333337,0.015480999999999998,0.013467037499999996,0.014464738255033556,0.010792819354838706,0.009411239726027396,0.010990274999999996
2014-12-01,0.0185948,0.018391604838709677,0.0172500569105691,0.015439811475409834,0.014371625,0.014775421487603305,0.010137203539823003,0.009840314049586777,0.015967476821192053,0.013935807453416152,0.014961233333333344,0.011293756410256406,0.009952244897959175,0.01147442857142857
2015-01-01,0.019601825396825402,0.019408311999999997,0.01828416935483871,0.016497048780487807,0.015387968992248063,0.01584677049180328,0.010733427312775334,0.010952114754098364,0.016819532894736842,0.014747808641975316,0.01582559602649006,0.012148445859872617,0.01086797297297298,0.012301623456790131
2015-02-01,0.019542110236220475,0.01934965873015873,0.01823404,0.01646092741935484,0.015362046153846145,0.015815642276422757,0.010739061403508773,0.010960780487804876,0.016788150326797383,0.014731061349693254,0.015800546052631575,0.012147620253164555,0.010875691275167784,0.01229988343558282
2015-03-01,0.019717812500000004,0.01952825984251969,0.018422912698412695,0.016665496000000002,0.01556563358778626,0.016027064516129036,0.010875711790393016,0.011211354838709681,0.016952071428571424,0.014897530487804886,0.015971993464052286,0.012335572327044032,0.011083400000000002,0.012481176829268298
2015-04-01,0.02075793798449613,0.0205779921875,0.01948961417322834,0.017754611111111106,0.016613575757575758,0.017130000000000003,0.011497530434782612,0.012352815999999999,0.01783556774193549,0.01573993333333333,0.01686759090909091,0.013220312499999994,0.012029165562913906,0.013338224242424247
2015-05-01,0.02194040000000001,0.021771015503875963,0.0207004609375,0.018988653543307088,0.017800526315789475,0.018378793650793656,0.012203073593073594,0.01363952380952381,0.0188396858974359,0.016696186746987956,0.017884432258064513,0.014221913043478265,0.013097907894736843,0.014308945783132533
2015-06-01,0.022472938931297714,0.02230895384615385,0.02125086821705426,0.019556734375,0.018352037313432833,0.018956149606299214,0.012545745689655172,0.014254196850393702,0.01930378343949045,0.017145329341317364,0.0183576282051282,0.014700191358024696,0.013611666666666663,0.01477238323353293
2015-07-01,0.021687280303030302,0.021518549618320615,0.020462523076923082,0.018775410852713167,0.01761436296296296,0.018173414062500004,0.012143257510729607,0.013508195312499995,0.01866746835443037,0.016559738095238107,0.017723286624203815,0.014111638036809811,0.012995785714285711,0.01420091666666666
2015-08-01,0.020379082706766916,0.020201719696969704,0.019143702290076333,0.017459423076923084,0.016364970588235297,0.01685189147286822,0.01144049572649573,0.012222837209302327,0.017592182389937108,0.01556055029585799,0.016647170886075955,0.013096914634146344,0.011929341935483869,0.013215686390532548
2015-09-01,-0.0003301188118811861,0.00010244117647059345,0.001643213592233014,0.01623150381679389,0.0046065306122448964,0.015619199999999998,0.0107816085106383,0.011025753846153848,0.01658599375,0.014625499999999996,0.01564059748427674,0.012148460606060608,0.010933653846153845,0.012294429411764706
2015-10-01,-0.0009125294117646982,-0.00047851456310679414,0.0010530288461538487,0.00391683653846154,0.003956606060606062,0.004792209523809528,0.010482805084745764,0.010485587786259546,-0.001601079999999996,0.014190637426900587,0.01516949375,0.011715421686746988,0.010483528662420385,0.011873198830409357
2015-11-01,0.000445601941747582,0.018971646616541358,0.002366571428571428,0.005203104761904764,0.005306789999999999,0.006058084905660374,0.01102496624472574,0.011458992424242422,0.01611194409937889,0.014916127906976745,0.0006160921052631534,0.012477455089820375,0.0104813670886076,0.012612162790697674
2015-12-01,0.019156865671641793,0.01911973880597015,0.0027104339622641546,0.015655992424242426,0.005638564356435647,0.0063642336448598204,0.01114173529411765,0.01166468421052632,0.01625209259259259,0.015054277456647398,0.015938472049689435,0.012634232142857148,0.01129676582278481,0.012763630057803468
2016-01-01,0.019300666666666667,0.019263814814814817,0.01791232575757576,0.015828278195488724,0.005961421568627446,0.015043969465648854,0.011256497907949796,0.011865470149253737,0.016389012269938663,0.01518942528735632,0.016078172839506185,0.012787698224852075,0.011468295597484277,0.01291194252873563
2016-02-01,0.0008145480769230736,0.0008623846153846178,0.0030455700934579476,0.005520207547169814,0.003452922330097089,0.006662435185185186,0.010157870833333336,0.01047933333333333,0.014749969512195121,0.01366026285714286,0.014430981595092023,0.011227688235294115,0.009819031249999995,0.011395794285714286
2016-03-01,0.0006069428571428594,0.0006543238095238047,0.002823074074074075,0.005272504672897199,0.0032179519230769293,0.006408798165137617,0.010028651452282163,0.01018250943396227,0.014533399999999991,0.013463420454545462,0.014215036585365857,0.01103931578947369,0.009627708074534173,0.011211818181818182
2016-04-01,0.0019016132075471708,0.0019485471698113225,0.004061779816513767,0.006500000000000001,0.004500085714285715,0.007603645454545457,0.010556805785123972,0.01137558878504673,0.015276222891566264,0.01416612429378532,0.014964290909090907,0.011776540697674413,0.010419154320987653,0.011927242937853112
2016-05-01,0.001672710280373827,0.0017192056074766297,0.0038194818181818196,0.006233110091743121,0.004244509433962266,0.007331621621621619,0.010420395061728394,0.01106108333333333,0.01504947305389221,0.013959623595505625,0.014738054216867465,0.01157788439306358,0.010216638036809821,0.011733320224719101
2016-06-01,0.0015818055555555616,0.0016278703703703759,0.003711693693693694,0.006102400000000003,0.004128719626168225,0.007193437499999996,0.01034430737704918,0.010884880733944951,0.014911410714285719,0.013836134078212287,0.014601029940119763,0.01146453448275862,0.010104676829268286,0.01162226815642458
2016-07-01,0.0017852568807339504,0.0018308990825688135,0.003890678571428572,0.006261459459459468,0.004310472222222226,0.00734002654867257,0.010399057142857148,0.009907844444444449,0.014963757396449706,0.013891255555555563,0.014655535714285723,0.01153478285714286,0.01018742424242424,0.011689688888888893
2016-08-01,0.001900045454545458,0.017266183823529412,0.003983787610619462,0.013826470149253731,0.0044031467889908285,0.007402061403508772,0.010415369918699187,0.009940963235294116,0.01496051176470588,0.013894132596685075,0.014654094674556212,0.011551130681818187,0.010212873493975906,0.011704729281767952
2016-09-01,0.017302764705882344,0.017429218978102196,0.01587979699248121,0.0140174,0.01519881751824818,0.013017772727272729,0.010533534412955464,0.011001909090909092,0.01510461403508771,0.01403538461538462,0.01480084705882353,0.011709610169491529,0.01038885628742515,0.011858010989010992
2016-10-01,0.01700843795620438,0.01713610869565217,0.015589499999999989,0.013745066176470592,0.014921869565217388,0.012746812030075196,0.010398237903225808,0.010695405405405407,0.014882959302325586,0.013832896174863395,0.014579672514619883,0.0115145,0.010189994047619047,0.011667420765027331
2016-11-01,0.017104166666666667,0.01723023021582734,0.015697866666666664,0.013865313868613146,0.015031920863309357,0.01287720149253731,0.010477839357429724,0.010869723214285715,0.014971606936416186,0.01392195108695652,0.014670598837209309,0.011618994413407826,0.010308508875739643,0.011768244565217394
2016-12-01,0.017272539568345326,0.017396500000000013,0.015880294117647055,0.01405837681159421,0.015213892857142865,0.013081874074074087,0.010597960000000002,0.010157467153284677,0.015118367816091957,0.01406565945945946,0.014819947976878613,0.011779488888888896,0.010486152941176472,0.011923594594594595
2017-01-01,0.01678364285714286,0.01691019148936171,0.015390854014598542,0.013589086330935255,0.014743063829787241,0.012609411764705883,0.010351860557768926,0.009713043478260876,0.014739559999999997,0.013714913978494624,0.014440678160919542,0.011431685082872935,0.0101255730994152,0.011584365591397845
2017-02-01,0.01669178723404255,0.016818091549295772,0.015307094202898549,0.013519392857142862,0.01466622535211268,0.012545343065693434,0.010325988095238098,0.009670733812949639,0.014677585227272725,0.013662064171122992,0.014380057142857143,0.011389928571428572,0.010088982558139534,0.011542909090909088
2017-03-01,0.016812126760563387,0.01693670629370631,0.015439992805755398,0.013663085106382974,0.014799888111888117,0.01269921739130435,0.010418691699604746,0.00984294285714286,0.014785508474576277,0.01376907446808511,0.014490284090909088,0.011512278688524592,0.010225924855491333,0.011661191489361702
2017-04-01,0.01664201398601399,0.01676690972222223,0.015276035714285718,0.013513950704225355,0.014644930555555557,0.012553798561151077,0.010348090551181105,0.009719843971631208,0.0002486052631578903,0.01365646560846561,0.01436596610169491,0.011408874999999999,0.010123971264367818,0.011559735449735455
2017-05-01,0.0022397027027027047,0.0019452727272727273,0.004296228070175436,0.013223300699300696,0.014350489655172417,0.012263778571428567,0.0101975137254902,0.009453866197183101,-0.00011889610389610467,0.0007283538461538468,0.0011121948051948118,0.007559742857142859,0.010835550000000003,0.011351268421052631
2017-06-01,0.0019838392857142854,0.001689756756756762,0.004029156521739128,0.006334232142857143,0.004723136363636363,0.007682060869565214,0.010054488281250001,0.009203020979020985,-0.00045605128205128236,0.00031706060606060934,0.0007592564102564111,0.007081197183098594,0.010375641975308646,0.0068249999999999995
2017-07-01,0.01633165972222222,0.016457834482758622,0.004341008620689658,0.006633964601769906,0.005042783783783781,0.007962422413793102,0.010171801556420234,0.009418305555555555,5.863291139241236e-05,0.0009123880597014921,0.001258556962025314,0.00754123611111111,0.010739402439024383,0.007330742424242422
2017-08-01,0.016381406896551726,0.01650637671232877,0.014968765957446813,0.012948020833333334,0.005207982142857146,0.00809560683760684,0.010223635658914728,0.009515731034482763,0.014660230337078656,0.013436963157894739,0.0015371375000000059,0.007760465753424652,0.01089368674698795,0.007572746268656715
2017-09-01,0.016450972602739727,0.01657461904761905,0.015050239436619718,0.013041744827586209,0.014071260273972604,0.011989446808510645,0.010286625482625484,0.01113200884955752,0.014726586592178771,0.013505554973821988,0.014127679775280901,0.011195589189189191,0.009905840000000015,0.011153528795811524
2017-10-01,0.016367687074829936,0.016491060810810806,0.014974419580419573,0.012981239726027407,0.01400416326530612,0.011934647887323948,0.010263246153846158,0.011071271929824567,0.014668150000000005,0.013457130208333334,0.014072262569832402,0.011158021505376342,0.009873465909090912,0.011117354166666668
2017-11-01,0.016344912162162162,0.016467610738255034,0.0149606875,0.012981346938775515,0.013997358108108112,0.011942076923076922,0.010273720306513412,0.009632321917808221,0.014658917127071826,0.013454746113989637,0.014066288888888884,0.011167855614973268,0.009891112994350294,0.011127093264248707
2017-12-01,0.01602214093959731,0.016146173333333333,0.014638558620689659,0.012679121621621624,0.013690342281879191,0.011638673611111114,0.010113332061068707,0.009350823129251703,0.01440393406593407,0.013221742268041237,0.013813171270718239,0.010939579787234045,0.009657185393258431,0.010906087628865982
2018-01-01,0.015896686666666666,0.016020728476821202,0.014519143835616439,0.012575261744966442,0.01358043333333333,0.011539124137931038,0.010064247148288975,0.009268750000000003,0.0003522125000000025,0.0012452205882352986,0.013721912087912092,0.008014216216216216,0.00958761452513967,0.010835820512820516
2018-02-01,0.01601254966887418,0.016135013157894736,0.014647530612244903,0.01271404,0.01371163576158941,0.01168880136986301,0.010152609848484848,0.009430651006711407,0.000760111111111115,0.001711115942028986,0.001845790123456789,0.008352586666666668,0.011079928571428569,0.007851647058823527
2018-03-01,0.0023220707964601746,0.002033633928571426,0.004505145299145302,0.012246615894039739,0.005396743362831858,0.011215632653061226,0.009895932075471701,0.008982000000000007,4.5146341463415084e-05,0.0008600000000000001,0.001117585365853665,0.007481276315789479,0.010268788235294118,0.006899202898550724
2018-04-01,0.0021330263157894754,0.0018454690265486727,0.0043040084745762704,0.00678230701754386,0.005180728070175439,0.008251898305084746,0.00978643984962406,0.008795172185430467,-0.0001870722891566248,0.00057705633802817,0.000872445783132531,0.007134389610389611,0.009925790697674422,0.006525942857142859
2018-05-01,0.0018070782608695666,0.0015191842105263158,0.003970773109243695,0.006415930434782614,0.004828278260869569,0.007885487394957983,0.009617385767790268,0.008504736842105265,-0.0006056904761904793,7.80555555555543e-05,0.0004412142857142835,0.006589705128205132,0.00940536781609196,0.005936126760563385
2018-06-01,0.0018205517241379318,0.001535278260869564,0.003965766666666666,0.006389672413793103,0.004815706896551725,0.00784785833333333,0.00959407462686567,0.011088017391304343,-0.0005589176470588257,0.00012315068493151324,0.00047567058823529433,0.006548949367088608,0.009336784090909095,0.00590048611111111
2018-07-01,0.0010888119658119693,0.0007996896551724168,0.0032404876033057875,0.005618880341880342,0.004058367521367526,0.007090495867768597,0.009246910780669146,0.010270077586206895,-0.0015267558139534813,-0.0010108513513513526,-0.0005041976744186024,0.005419674999999999,0.008290382022471912,0.004671808219178086
2018-08-01,0.0011420000000000059,0.0008558034188034234,0.003274295081967215,0.0056336779661017,0.004086389830508481,0.0070927459016393475,0.009239940740740742,0.010245247863247861,-0.0014245517241379246,-0.0008991733333333345,-0.00041374712643677805,0.005443691358024696,0.008280100000000004,0.0047082027027027
2018-09-01,0.0006058151260504155,0.000317500000000002,0.002738211382113819,0.005059747899159663,0.003525462184873949,0.006525617886178861,0.008974612546125464,0.009627372881355924,-0.002120454545454547,-0.0017118684210526273,-0.0011211363636363626,0.004613109756097564,0.007500494505494506,0.0038099066666666655
2018-10-01,0.0007913333333333306,0.0005069999999999996,0.002900548387096779,0.005208149999999997,0.003686649999999997,0.0066574112903225804,0.009025691176470584,0.00973863865546218,-0.0018396853932584195,-0.0013926493506493508,-0.0008515955056179712,0.004833048192771077,0.007667532608695646,0.004060671052631578
2018-11-01,5.405785123966853e-05,-0.0002340500000000004,0.0021699920000000073,0.0044343719008264485,0.0029254462809917376,0.005896800000000002,0.008668750915750919,0.008920658333333333,-0.002801677777777776,-0.0025083717948718018,-0.0018245666666666664,0.0037229047619047628,0.006634344086021505,0.0028596363636363645
