,ridge,lasso,elasticnet,lars,OMP,Pool-AVG,MR
2017-10-01,0.0018113816838323388,0.006877406301429785,0.006862004398893578,0.00906427921471073,0.009174545685261899,0.007471843864076888,0.021791917458176612
2017-11-01,-0.004842483097718857,0.0048386831021185695,0.0035680539881061666,0.007525826230173521,-0.002810496658396773,0.0010042895596839053,0.004118256736546755
2017-12-01,-0.002337283080206942,0.004991053637131204,0.00491081387806191,0.007628695225715076,-0.0003325439778199244,0.0057588941521676705,0.015087097138166427
2018-01-01,-0.0055672288148024395,0.004268530582167645,0.0053102931716539625,0.00665251192354209,-0.00416911911295875,0.0013184646815619671,-0.0035171172581613063
2018-02-01,-0.0012263600767683316,0.007379099590943896,0.0073262671010043525,0.008036066098631407,0.005843888135343571,0.007609623999219875,0.008190631866455078
2018-03-01,-0.010434717977779315,0.0011793059658920615,0.001056860673532315,0.0066141532998227216,-0.010882865314089918,-0.0006187360223173084,-0.01812430378049612
2018-04-01,-0.0031985322204680887,0.0027399399141525447,0.0026601446671796545,0.0057055344686720005,0.0027122440490437993,0.00528895321294149,0.009453925327397883
2018-05-01,-0.007110585334888504,6.317919724335022e-05,8.651855046102981e-05,0.0060916070194159426,-0.0064963751378994145,0.0008025649424637413,-0.010330765577964484
2018-06-01,0.0007058972065704862,0.003983283092244504,0.003973921590412039,0.008165222627430076,0.002438307513440039,0.0022774109279677076,0.0019245997536927462
2018-07-01,0.0014790794296467833,0.004446414827082684,0.004388602698586014,0.006944344364183996,0.0025696772627784494,0.0008360253667035779,0.0007890248205512762
2018-08-01,0.008018671872358153,0.008683910542019436,0.008368707641983535,0.008320744755919207,0.011090337406730811,0.0041262425746856025,0.015470782748889179
2018-09-01,0.007348358481281739,0.007315563906470526,0.007474958295072569,0.009007711402236784,0.008373535757087987,0.003428567648339706,0.0014809886459261179
2018-10-01,0.005860926967773713,0.007654034245837452,0.007504599103079002,0.009965268652538875,0.011470281429746963,-0.00044774834333547386,0.008975948533043265
2018-11-01,0.007314661294694559,0.002394907610860726,0.002380792029675316,0.003840306321397592,0.0013320496306747456,0.002599500589470554,-0.006360735953785479
2018-12-01,0.017100238856338566,0.0070384852897328876,0.007122427372124056,0.0053337261336796025,0.025379615691007152,0.011920596777971021,0.023564722981245723
2019-01-01,0.004228231712478349,0.003311810668680037,0.0033024797843282994,0.003910056402791476,0.009413612102425903,0.0026260725901137306,0.009022310876753181
2019-02-01,0.00950058240817046,0.005081892143777744,0.005151963937945167,0.004472622614082546,0.02029726214607261,0.007005868679921076,0.02067997311241925
2019-03-01,0.01504343715509654,0.008159768961005117,0.0082416763216388,0.005675095499731842,0.019357650798560423,0.01059264139754126,0.010754267778247594
2019-04-01,0.02250035081005736,0.015397369392537327,0.015344227699843883,0.00924738316319344,0.031334874329462095,0.028060482103021128,0.04160073696402833
2019-05-01,0.01417964177084427,0.01148736176729347,0.011453247688007385,0.007610545467415089,0.027507668037354917,0.02034473648157849,0.0493475217372179
2019-06-01,0.006016493031709827,0.005376559937809189,0.005436879343525862,0.004979584763656285,0.002055818790210059,0.007998676914571828,0.0010399999329820276
2019-07-01,0.012534692886268059,0.009369816896067485,0.009270414456130497,0.0059699153104240425,0.016371294512157655,0.005562621053633967,0.023547194339334963
2019-08-01,0.01025163831073466,0.006487952181679128,0.006515170171901638,0.005978790075192055,0.015499506477933245,0.005288089955044319,0.03202758941333741
2019-09-01,0.009585987304369166,0.006398274771827814,0.006418397519067698,0.005630029888297289,0.013837518304228694,0.005580414058980384,0.021406158932950347
2019-10-01,0.012472441599656499,0.005824574906870964,0.005840532453160419,0.006648696101228721,0.01743804999451206,0.0075877032596460055,0.03386292864452116
2019-11-01,0.0050691237023484615,0.003274739098798238,0.003303961167642061,0.005287340345091897,0.008550537269284248,0.0009923626122633905,0.014948672242462635
2019-12-01,0.006617376342939791,0.003356818316151973,0.004061089176786785,0.0057188509794776545,0.011097696041602625,0.0024884460624887304,0.015828788559883834
