Markettype,Trddt,Cdretwdos,Cdretwdtl
63,1996/5/3,-0.004822,-0.005791
10,1996/5/6,-0.004146,0.001402
5,1996/5/6,0.044851,0.039372
15,1996/5/6,0.039259,0.038003
21,1996/5/6,0.044851,0.039372
31,1996/5/6,0.039259,0.038003
37,1996/5/6,0.044851,0.039372
47,1996/5/6,0.039259,0.038003
53,1996/5/6,0.044851,0.039372
63,1996/5/6,0.039259,0.038003
10,1996/5/7,0.004567,0.003561
5,1996/5/7,-0.010779,-0.010969
15,1996/5/7,-0.009,-0.010436
21,1996/5/7,-0.010779,-0.010969
31,1996/5/7,-0.009,-0.010436
37,1996/5/7,-0.010779,-0.010969
47,1996/5/7,-0.009,-0.010436
53,1996/5/7,-0.010779,-0.010969
63,1996/5/7,-0.009,-0.010436
10,1996/5/8,-0.004161,-0.003353
5,1996/5/8,-0.008685,-0.006153
15,1996/5/8,-0.008168,-0.006052
21,1996/5/8,-0.008685,-0.006153
31,1996/5/8,-0.008168,-0.006052
37,1996/5/8,-0.008685,-0.006153
47,1996/5/8,-0.008168,-0.006052
53,1996/5/8,-0.008685,-0.006153
63,1996/5/8,-0.008168,-0.006052
10,1996/5/9,-0.009022,-0.009697
5,1996/5/9,-0.016567,-0.014259
15,1996/5/9,-0.015704,-0.014096
21,1996/5/9,-0.016567,-0.014259
31,1996/5/9,-0.015704,-0.014096
37,1996/5/9,-0.016567,-0.014259
47,1996/5/9,-0.015704,-0.014096
53,1996/5/9,-0.016567,-0.014259
63,1996/5/9,-0.015704,-0.014096
10,1996/5/10,-0.009212,-0.013752
5,1996/5/10,0.000216,0.002203
15,1996/5/10,-0.000768,0.001672
21,1996/5/10,0.000216,0.002203
31,1996/5/10,-0.000768,0.001672
37,1996/5/10,0.000216,0.002203
47,1996/5/10,-0.000768,0.001672
53,1996/5/10,0.000216,0.002203
63,1996/5/10,-0.000768,0.001672
10,1996/5/13,-0.000955,-0.001889
5,1996/5/13,0.020321,0.017928
15,1996/5/13,0.017819,0.017208
21,1996/5/13,0.020321,0.017928
31,1996/5/13,0.017819,0.017208
37,1996/5/13,0.020321,0.017928
47,1996/5/13,0.017819,0.017208
53,1996/5/13,0.020321,0.017928
63,1996/5/13,0.017819,0.017208
10,1996/5/14,-0.005294,-0.009912
5,1996/5/14,-0.004704,-0.0038
15,1996/5/14,-0.004771,-0.004018
21,1996/5/14,-0.004704,-0.0038
31,1996/5/14,-0.004771,-0.004018
37,1996/5/14,-0.004704,-0.0038
47,1996/5/14,-0.004771,-0.004018
53,1996/5/14,-0.004704,-0.0038
63,1996/5/14,-0.004771,-0.004018
10,1996/5/15,-0.004561,-0.009447
5,1996/5/15,0.036531,0.032728
15,1996/5/15,0.031851,0.031174
21,1996/5/15,0.036531,0.032728
31,1996/5/15,0.031851,0.031174
37,1996/5/15,0.036531,0.032728
47,1996/5/15,0.031851,0.031174
53,1996/5/15,0.036531,0.032728
63,1996/5/15,0.031851,0.031174
10,1996/5/16,0.004981,0.005965
5,1996/5/16,0.011678,0.008283
15,1996/5/16,0.010928,0.008201
21,1996/5/16,0.011678,0.008283
31,1996/5/16,0.010928,0.008201
37,1996/5/16,0.011678,0.008283
47,1996/5/16,0.010928,0.008201
53,1996/5/16,0.011678,0.008283
63,1996/5/16,0.010928,0.008201
10,1996/5/17,0.009837,0.011401
5,1996/5/17,0.036171,0.039458
15,1996/5/17,0.033294,0.038514
21,1996/5/17,0.036171,0.039458
31,1996/5/17,0.033294,0.038514
37,1996/5/17,0.036171,0.039458
47,1996/5/17,0.033294,0.038514
53,1996/5/17,0.036171,0.039458
63,1996/5/17,0.033294,0.038514
10,1996/5/20,0.022002,0.026861
5,1996/5/20,-0.003245,-0.006668
15,1996/5/20,-0.000554,-0.005567
21,1996/5/20,-0.003245,-0.006668
31,1996/5/20,-0.000554,-0.005567
37,1996/5/20,-0.003245,-0.006668
47,1996/5/20,-0.000554,-0.005567
53,1996/5/20,-0.003245,-0.006668
63,1996/5/20,-0.000554,-0.005567
10,1996/5/21,-0.006009,-0.006632
5,1996/5/21,-0.068849,-0.06757
15,1996/5/21,-0.062185,-0.065551
21,1996/5/21,-0.068849,-0.06757
31,1996/5/21,-0.062185,-0.065551
37,1996/5/21,-0.068849,-0.06757
47,1996/5/21,-0.062185,-0.065551
53,1996/5/21,-0.068849,-0.06757
63,1996/5/21,-0.062185,-0.065551
10,1996/5/22,0.000615,0.001014
5,1996/5/22,0.015718,0.01462
15,1996/5/22,0.014118,0.01416
21,1996/5/22,0.015718,0.01462
31,1996/5/22,0.014118,0.01416
37,1996/5/22,0.015718,0.01462
47,1996/5/22,0.014118,0.01416
53,1996/5/22,0.015718,0.01462
63,1996/5/22,0.014118,0.01416
10,1996/5/23,-0.004615,-0.003038
5,1996/5/23,-0.044235,-0.043347
15,1996/5/23,-0.039871,-0.041934
21,1996/5/23,-0.044235,-0.043347
31,1996/5/23,-0.039871,-0.041934
37,1996/5/23,-0.044235,-0.043347
47,1996/5/23,-0.039871,-0.041934
53,1996/5/23,-0.044235,-0.043347
63,1996/5/23,-0.039871,-0.041934
10,1996/5/24,-0.008448,-0.007993
5,1996/5/24,0.000828,-0.001137
15,1996/5/24,-0.000199,-0.001375
21,1996/5/24,0.000828,-0.001137
31,1996/5/24,-0.000199,-0.001375
37,1996/5/24,0.000828,-0.001137
47,1996/5/24,-0.000199,-0.001375
53,1996/5/24,0.000828,-0.001137
63,1996/5/24,-0.000199,-0.001375
10,1996/5/27,0.0084,0.011023
5,1996/5/27,-0.006183,-0.005883
15,1996/5/27,-0.004516,-0.00527
21,1996/5/27,-0.006183,-0.005883
31,1996/5/27,-0.004516,-0.00527
37,1996/5/27,-0.006183,-0.005883
47,1996/5/27,-0.004516,-0.00527
53,1996/5/27,-0.006183,-0.005883
63,1996/5/27,-0.004516,-0.00527
10,1996/5/28,-0.002062,-0.001437
5,1996/5/28,0.010339,0.012763
15,1996/5/28,0.008975,0.012263
21,1996/5/28,0.010339,0.012763
31,1996/5/28,0.008975,0.012263
37,1996/5/28,0.010339,0.012763
47,1996/5/28,0.008975,0.012263
53,1996/5/28,0.010339,0.012763
63,1996/5/28,0.008975,0.012263
5,1996/5/29,0.019698,0.015482
10,1996/5/29,-0.001637,-0.001156
15,1996/5/29,0.017357,0.014946
21,1996/5/29,0.019698,0.015482
31,1996/5/29,0.017357,0.014946
37,1996/5/29,0.019698,0.015482
47,1996/5/29,0.017357,0.014946
53,1996/5/29,0.019698,0.015482
63,1996/5/29,0.017357,0.014946
5,1996/5/30,-0.019487,-0.022017
10,1996/5/30,-0.003251,-0.004148
15,1996/5/30,-0.017674,-0.021383
21,1996/5/30,-0.019487,-0.022017
31,1996/5/30,-0.017674,-0.021383
37,1996/5/30,-0.019487,-0.022017
47,1996/5/30,-0.017674,-0.021383
53,1996/5/30,-0.019487,-0.022017
63,1996/5/30,-0.017674,-0.021383
5,1996/5/31,0.030772,0.020518
10,1996/5/31,0.00617,0.003672
15,1996/5/31,0.02805,0.01992
21,1996/5/31,0.030772,0.020518
31,1996/5/31,0.02805,0.01992
37,1996/5/31,0.030772,0.020518
47,1996/5/31,0.02805,0.01992
53,1996/5/31,0.030772,0.020518
63,1996/5/31,0.02805,0.01992
5,1996/6/3,0.013566,0.007365
10,1996/6/3,-0.00489,-0.004466
15,1996/6/3,0.011526,0.006947
21,1996/6/3,0.013566,0.007365
31,1996/6/3,0.011526,0.006947
37,1996/6/3,0.013566,0.007365
47,1996/6/3,0.011526,0.006947
53,1996/6/3,0.013566,0.007365
63,1996/6/3,0.011526,0.006947
5,1996/6/4,0.017742,0.016856
10,1996/6/4,-0.00287,-0.005067
15,1996/6/4,0.015445,0.016071
21,1996/6/4,0.017742,0.016856
31,1996/6/4,0.015445,0.016071
37,1996/6/4,0.017742,0.016856
47,1996/6/4,0.015445,0.016071
53,1996/6/4,0.017742,0.016856
63,1996/6/4,0.015445,0.016071
5,1996/6/5,0.038644,0.052396
10,1996/6/5,-0.008893,-0.007776
15,1996/6/5,0.033509,0.050305
21,1996/6/5,0.038644,0.052396
31,1996/6/5,0.033509,0.050305
37,1996/6/5,0.038644,0.052396
47,1996/6/5,0.033509,0.050305
53,1996/6/5,0.038644,0.052396
63,1996/6/5,0.033509,0.050305
5,1996/6/6,0.001081,0.008631
10,1996/6/6,-0.004711,-0.002989
15,1996/6/6,0.00047,0.008243
21,1996/6/6,0.001081,0.008631
31,1996/6/6,0.00047,0.008243
37,1996/6/6,0.001081,0.008631
47,1996/6/6,0.00047,0.008243
53,1996/6/6,0.001081,0.008631
63,1996/6/6,0.00047,0.008243
5,1996/6/7,0.029897,0.032573
10,1996/6/7,-0.001924,-0.002305
15,1996/6/7,0.026647,0.031454
21,1996/6/7,0.029897,0.032573
31,1996/6/7,0.026647,0.031454
37,1996/6/7,0.029897,0.032573
47,1996/6/7,0.026647,0.031454
53,1996/6/7,0.029897,0.032573
63,1996/6/7,0.026647,0.031454
5,1996/6/10,0.026087,0.036788
10,1996/6/10,0.004058,0.002942
15,1996/6/10,0.023936,0.03574
21,1996/6/10,0.026087,0.036788
31,1996/6/10,0.023936,0.03574
37,1996/6/10,0.026087,0.036788
47,1996/6/10,0.023936,0.03574
53,1996/6/10,0.026087,0.036788
63,1996/6/10,0.023936,0.03574
5,1996/6/11,0.001525,-0.006307
10,1996/6/11,-0.00341,-0.004518
15,1996/6/11,0.001041,-0.006253
21,1996/6/11,0.001525,-0.006307
31,1996/6/11,0.001041,-0.006253
37,1996/6/11,0.001525,-0.006307
47,1996/6/11,0.001041,-0.006253
53,1996/6/11,0.001525,-0.006307
63,1996/6/11,0.001041,-0.006253
5,1996/6/12,0.014754,0.011055
10,1996/6/12,0.012769,0.011513
15,1996/6/12,0.01456,0.011069
21,1996/6/12,0.014754,0.011055
31,1996/6/12,0.01456,0.011069
37,1996/6/12,0.014754,0.011055
47,1996/6/12,0.01456,0.011069
53,1996/6/12,0.014754,0.011055
63,1996/6/12,0.01456,0.011069
5,1996/6/13,0.021767,0.023895
10,1996/6/13,0.051279,0.055826
15,1996/6/13,0.024754,0.024933
21,1996/6/13,0.021767,0.023895
31,1996/6/13,0.024754,0.024933
37,1996/6/13,0.021767,0.023895
47,1996/6/13,0.024754,0.024933
53,1996/6/13,0.021767,0.023895
63,1996/6/13,0.024754,0.024933
5,1996/6/14,-0.00907,-0.003496
10,1996/6/14,0.096318,0.103423
15,1996/6/14,0.001836,0.000106
21,1996/6/14,-0.00907,-0.003496
31,1996/6/14,0.001836,0.000106
37,1996/6/14,-0.00907,-0.003496
47,1996/6/14,0.001836,0.000106
53,1996/6/14,-0.00907,-0.003496
63,1996/6/14,0.001836,0.000106
5,1996/6/17,-0.023996,-0.028243
10,1996/6/17,0.033957,0.033009
15,1996/6/17,-0.020074,-0.027095
21,1996/6/17,-0.023996,-0.028243
31,1996/6/17,-0.020074,-0.027095
37,1996/6/17,-0.023996,-0.028243
47,1996/6/17,-0.020074,-0.027095
53,1996/6/17,-0.023996,-0.028243
63,1996/6/17,-0.020074,-0.027095
5,1996/6/18,0.043646,0.053021
10,1996/6/18,0.064917,0.071194
15,1996/6/18,0.046366,0.053785
21,1996/6/18,0.043646,0.053021
31,1996/6/18,0.046366,0.053785
37,1996/6/18,0.043646,0.053021
47,1996/6/18,0.046366,0.053785
53,1996/6/18,0.043646,0.053021
63,1996/6/18,0.046366,0.053785
5,1996/6/19,0.00959,0.010099
10,1996/6/19,-0.08723,-0.09551
15,1996/6/19,-0.00227,0.005882
21,1996/6/19,0.00959,0.010099
31,1996/6/19,-0.00227,0.005882
37,1996/6/19,0.00959,0.010099
47,1996/6/19,-0.00227,0.005882
53,1996/6/19,0.00959,0.010099
63,1996/6/19,-0.00227,0.005882
5,1996/6/20,0.006984,0.001807
10,1996/6/20,-0.013911,-0.013679
15,1996/6/20,0.005628,0.001534
21,1996/6/20,0.006984,0.001807
31,1996/6/20,0.005628,0.001534
37,1996/6/20,0.006984,0.001807
47,1996/6/20,0.005628,0.001534
53,1996/6/20,0.006984,0.001807
63,1996/6/20,0.005628,0.001534
5,1996/6/21,0.001149,0.00147
10,1996/6/21,0.014462,0.017666
15,1996/6/21,0.002659,0.002068
21,1996/6/21,0.001149,0.00147
31,1996/6/21,0.002659,0.002068
37,1996/6/21,0.001149,0.00147
47,1996/6/21,0.002659,0.002068
53,1996/6/21,0.001149,0.00147
63,1996/6/21,0.002659,0.002068
5,1996/6/24,0.012126,0.007786
10,1996/6/24,-0.022763,-0.027374
15,1996/6/24,0.008185,0.006502
21,1996/6/24,0.012126,0.007786
31,1996/6/24,0.008185,0.006502
37,1996/6/24,0.012126,0.007786
47,1996/6/24,0.008185,0.006502
53,1996/6/24,0.012126,0.007786
63,1996/6/24,0.008185,0.006502
5,1996/6/25,-0.013431,-0.014759
10,1996/6/25,-0.03558,-0.04257
15,1996/6/25,-0.015746,-0.015691
21,1996/6/25,-0.013431,-0.014759
31,1996/6/25,-0.015746,-0.015691
37,1996/6/25,-0.013431,-0.014759
47,1996/6/25,-0.015746,-0.015691
53,1996/6/25,-0.013431,-0.014759
63,1996/6/25,-0.015746,-0.015691
5,1996/6/26,0.020307,0.022379
10,1996/6/26,0.011867,0.016004
15,1996/6/26,0.019419,0.022163
21,1996/6/26,0.020307,0.022379
31,1996/6/26,0.019419,0.022163
37,1996/6/26,0.020307,0.022379
47,1996/6/26,0.019419,0.022163
53,1996/6/26,0.020307,0.022379
63,1996/6/26,0.019419,0.022163
5,1996/6/27,-0.00091,0.002427
10,1996/6/27,0.021169,0.027178
15,1996/6/27,0.001386,0.00325
21,1996/6/27,-0.00091,0.002427
31,1996/6/27,0.001386,0.00325
37,1996/6/27,-0.00091,0.002427
47,1996/6/27,0.001386,0.00325
53,1996/6/27,-0.00091,0.002427
63,1996/6/27,0.001386,0.00325
5,1996/6/28,-0.015174,-0.013411
10,1996/6/28,0.006365,0.00645
15,1996/6/28,-0.012856,-0.0127
21,1996/6/28,-0.015174,-0.013411
31,1996/6/28,-0.012856,-0.0127
37,1996/6/28,-0.015174,-0.013411
47,1996/6/28,-0.012856,-0.0127
53,1996/6/28,-0.015174,-0.013411
63,1996/6/28,-0.012856,-0.0127
5,1996/7/1,-0.049996,-0.05382
10,1996/7/1,-0.066178,-0.07242
15,1996/7/1,-0.051701,-0.054456
21,1996/7/1,-0.049996,-0.05382
31,1996/7/1,-0.051701,-0.054456
37,1996/7/1,-0.049996,-0.05382
47,1996/7/1,-0.051701,-0.054456
53,1996/7/1,-0.049996,-0.05382
63,1996/7/1,-0.051701,-0.054456
5,1996/7/2,0.006762,0.003756
10,1996/7/2,0.012768,0.014558
15,1996/7/2,0.007353,0.004097
21,1996/7/2,0.006762,0.003756
31,1996/7/2,0.007353,0.004097
37,1996/7/2,0.006762,0.003756
47,1996/7/2,0.007353,0.004097
53,1996/7/2,0.006762,0.003756
63,1996/7/2,0.007353,0.004097
5,1996/7/3,0.036153,0.035171
10,1996/7/3,0.017269,0.018263
15,1996/7/3,0.034255,0.034624
21,1996/7/3,0.036153,0.035171
31,1996/7/3,0.034255,0.034624
37,1996/7/3,0.036153,0.035171
47,1996/7/3,0.034255,0.034624
53,1996/7/3,0.036153,0.035171
63,1996/7/3,0.034255,0.034624
5,1996/7/4,0.012767,0.007116
10,1996/7/4,-0.000195,-0.000489
15,1996/7/4,0.011446,0.006866
21,1996/7/4,0.012767,0.007116
31,1996/7/4,0.011446,0.006866
37,1996/7/4,0.012767,0.007116
47,1996/7/4,0.011446,0.006866
53,1996/7/4,0.012767,0.007116
63,1996/7/4,0.011446,0.006866
5,1996/7/5,0.012389,0.008258
10,1996/7/5,-0.001312,-0.000988
15,1996/7/5,0.01105,0.007965
21,1996/7/5,0.012389,0.008258
31,1996/7/5,0.01105,0.007965
37,1996/7/5,0.012389,0.008258
47,1996/7/5,0.01105,0.007965
53,1996/7/5,0.012389,0.008258
63,1996/7/5,0.01105,0.007965
5,1996/7/8,0.031179,0.032322
10,1996/7/8,-0.003627,-0.003926
15,1996/7/8,0.027917,0.031215
21,1996/7/8,0.031179,0.032322
31,1996/7/8,0.027917,0.031215
37,1996/7/8,0.031179,0.032322
47,1996/7/8,0.027917,0.031215
53,1996/7/8,0.031179,0.032322
63,1996/7/8,0.027917,0.031215
5,1996/7/9,0.015636,0.018198
10,1996/7/9,0.004499,0.004382
15,1996/7/9,0.014586,0.017777
21,1996/7/9,0.015636,0.018198
31,1996/7/9,0.014586,0.017777
37,1996/7/9,0.015636,0.018198
47,1996/7/9,0.014586,0.017777
53,1996/7/9,0.015636,0.018198
63,1996/7/9,0.014586,0.017777
5,1996/7/10,0.014511,0.012214
10,1996/7/10,0.008162,0.008519
15,1996/7/10,0.013918,0.012103
21,1996/7/10,0.014511,0.012214
31,1996/7/10,0.013918,0.012103
37,1996/7/10,0.014511,0.012214
47,1996/7/10,0.013918,0.012103
53,1996/7/10,0.014511,0.012214
63,1996/7/10,0.013918,0.012103
5,1996/7/11,-0.033319,-0.035439
10,1996/7/11,-0.001873,-0.002296
15,1996/7/11,-0.030413,-0.034442
21,1996/7/11,-0.033319,-0.035439
31,1996/7/11,-0.030413,-0.034442
37,1996/7/11,-0.033319,-0.035439
47,1996/7/11,-0.030413,-0.034442
53,1996/7/11,-0.033319,-0.035439
63,1996/7/11,-0.030413,-0.034442
5,1996/7/12,0.027898,0.023647
10,1996/7/12,0.000999,0.00082
15,1996/7/12,0.025286,0.02293
21,1996/7/12,0.027898,0.023647
31,1996/7/12,0.025286,0.02293
37,1996/7/12,0.027898,0.023647
47,1996/7/12,0.025286,0.02293
53,1996/7/12,0.027898,0.023647
63,1996/7/12,0.025286,0.02293
5,1996/7/15,0.003609,0.001486
10,1996/7/15,0.009458,0.009539
15,1996/7/15,0.004151,0.001729
21,1996/7/15,0.003609,0.001486
31,1996/7/15,0.004151,0.001729
37,1996/7/15,0.003609,0.001486
47,1996/7/15,0.004151,0.001729
53,1996/7/15,0.003609,0.001486
63,1996/7/15,0.004151,0.001729
5,1996/7/16,0.039524,0.040336
10,1996/7/16,0.014944,0.014218
15,1996/7/16,0.037213,0.039531
21,1996/7/16,0.039524,0.040336
31,1996/7/16,0.037213,0.039531
37,1996/7/16,0.039524,0.040336
47,1996/7/16,0.037213,0.039531
53,1996/7/16,0.039524,0.040336
63,1996/7/16,0.037213,0.039531
5,1996/7/17,-0.021462,-0.021468
10,1996/7/17,0.018217,0.018971
15,1996/7/17,-0.01778,-0.020243
21,1996/7/17,-0.021462,-0.021468
31,1996/7/17,-0.01778,-0.020243
37,1996/7/17,-0.021462,-0.021468
47,1996/7/17,-0.01778,-0.020243
53,1996/7/17,-0.021462,-0.021468
63,1996/7/17,-0.01778,-0.020243
5,1996/7/18,0.031077,0.02696
10,1996/7/18,0.004785,0.003554
15,1996/7/18,0.028708,0.026266
21,1996/7/18,0.031077,0.02696
31,1996/7/18,0.028708,0.026266
37,1996/7/18,0.031077,0.02696
47,1996/7/18,0.028708,0.026266
53,1996/7/18,0.031077,0.02696
63,1996/7/18,0.028708,0.026266
5,1996/7/19,0.031126,0.036917
10,1996/7/19,0.009901,0.008892
15,1996/7/19,0.029149,0.036061
21,1996/7/19,0.031126,0.036917
31,1996/7/19,0.029149,0.036061
37,1996/7/19,0.031126,0.036917
47,1996/7/19,0.029149,0.036061
53,1996/7/19,0.031126,0.036917
63,1996/7/19,0.029149,0.036061
5,1996/7/22,0.028515,0.031691
10,1996/7/22,0.025694,0.025663
15,1996/7/22,0.02826,0.031513
21,1996/7/22,0.028515,0.031691
31,1996/7/22,0.02826,0.031513
37,1996/7/22,0.028515,0.031691
47,1996/7/22,0.02826,0.031513
53,1996/7/22,0.028515,0.031691
63,1996/7/22,0.02826,0.031513
5,1996/7/23,0.000166,-0.004541
10,1996/7/23,0.012326,0.014928
15,1996/7/23,0.001272,-0.00397
21,1996/7/23,0.000166,-0.004541
31,1996/7/23,0.001272,-0.00397
37,1996/7/23,0.000166,-0.004541
47,1996/7/23,0.001272,-0.00397
53,1996/7/23,0.000166,-0.004541
63,1996/7/23,0.001272,-0.00397
5,1996/7/24,0.018049,0.0175
10,1996/7/24,0.009167,0.013702
15,1996/7/24,0.017209,0.017382
21,1996/7/24,0.018049,0.0175
31,1996/7/24,0.017209,0.017382
37,1996/7/24,0.018049,0.0175
47,1996/7/24,0.017209,0.017382
53,1996/7/24,0.018049,0.0175
63,1996/7/24,0.017209,0.017382
5,1996/7/25,-0.02391,-0.024757
10,1996/7/25,0.007346,0.009304
15,1996/7/25,-0.020979,-0.023717
21,1996/7/25,-0.02391,-0.024757
31,1996/7/25,-0.020979,-0.023717
37,1996/7/25,-0.02391,-0.024757
47,1996/7/25,-0.020979,-0.023717
53,1996/7/25,-0.02391,-0.024757
63,1996/7/25,-0.020979,-0.023717
5,1996/7/26,-0.021084,-0.023806
10,1996/7/26,-0.007231,-0.007808
15,1996/7/26,-0.01977,-0.023309
21,1996/7/26,-0.021084,-0.023806
31,1996/7/26,-0.01977,-0.023309
37,1996/7/26,-0.021084,-0.023806
47,1996/7/26,-0.01977,-0.023309
53,1996/7/26,-0.021084,-0.023806
63,1996/7/26,-0.01977,-0.023309
5,1996/7/29,0.037586,0.030837
10,1996/7/29,0.020087,0.029366
15,1996/7/29,0.035982,0.030792
21,1996/7/29,0.037586,0.030837
31,1996/7/29,0.035982,0.030792
37,1996/7/29,0.037586,0.030837
47,1996/7/29,0.035982,0.030792
53,1996/7/29,0.037586,0.030837
63,1996/7/29,0.035982,0.030792
5,1996/7/30,-0.017349,-0.018766
10,1996/7/30,-0.000974,0.002074
15,1996/7/30,-0.015818,-0.018116
21,1996/7/30,-0.017349,-0.018766
31,1996/7/30,-0.015818,-0.018116
37,1996/7/30,-0.017349,-0.018766
47,1996/7/30,-0.015818,-0.018116
53,1996/7/30,-0.017349,-0.018766
63,1996/7/30,-0.015818,-0.018116
5,1996/7/31,-0.023295,-0.020172
10,1996/7/31,-0.008916,-0.012964
15,1996/7/31,-0.021935,-0.019944
21,1996/7/31,-0.023295,-0.020172
31,1996/7/31,-0.021935,-0.019944
37,1996/7/31,-0.023295,-0.020172
47,1996/7/31,-0.021935,-0.019944
53,1996/7/31,-0.023295,-0.020172
63,1996/7/31,-0.021935,-0.019944
5,1996/8/1,0.01112,0.013079
10,1996/8/1,-0.004057,-0.003607
15,1996/8/1,0.009638,0.012537
21,1996/8/1,0.01112,0.013079
31,1996/8/1,0.009638,0.012537
37,1996/8/1,0.01112,0.013079
47,1996/8/1,0.009638,0.012537
53,1996/8/1,0.01112,0.013079
63,1996/8/1,0.009638,0.012537
5,1996/8/2,-0.012288,-0.008246
10,1996/8/2,-0.007869,-0.009102
15,1996/8/2,-0.011864,-0.008273
21,1996/8/2,-0.012288,-0.008246
31,1996/8/2,-0.011864,-0.008273
37,1996/8/2,-0.012288,-0.008246
47,1996/8/2,-0.011864,-0.008273
53,1996/8/2,-0.012288,-0.008246
63,1996/8/2,-0.011864,-0.008273
5,1996/8/5,0.020172,0.019336
10,1996/8/5,0.004914,0.003838
15,1996/8/5,0.018665,0.018828
21,1996/8/5,0.020172,0.019336
31,1996/8/5,0.018665,0.018828
37,1996/8/5,0.020172,0.019336
47,1996/8/5,0.018665,0.018828
53,1996/8/5,0.020172,0.019336
63,1996/8/5,0.018665,0.018828
5,1996/8/6,0.010204,0.010084
10,1996/8/6,0.006182,0.004914
15,1996/8/6,0.009802,0.009914
21,1996/8/6,0.010204,0.010084
31,1996/8/6,0.009802,0.009914
37,1996/8/6,0.010204,0.010084
47,1996/8/6,0.009802,0.009914
53,1996/8/6,0.010204,0.010084
63,1996/8/6,0.009802,0.009914
5,1996/8/7,0.015694,0.012123
10,1996/8/7,0.01479,0.01568
15,1996/8/7,0.015607,0.012237
21,1996/8/7,0.015694,0.012123
31,1996/8/7,0.015607,0.012237
37,1996/8/7,0.015694,0.012123
47,1996/8/7,0.015607,0.012237
53,1996/8/7,0.015694,0.012123
63,1996/8/7,0.015607,0.012237
5,1996/8/8,0.003536,0.007998
10,1996/8/8,0.006444,0.005082
15,1996/8/8,0.003797,0.007909
21,1996/8/8,0.003536,0.007998
31,1996/8/8,0.003797,0.007909
37,1996/8/8,0.003536,0.007998
47,1996/8/8,0.003797,0.007909
53,1996/8/8,0.003536,0.007998
63,1996/8/8,0.003797,0.007909
5,1996/8/9,-0.003421,-0.004807
10,1996/8/9,-0.009022,-0.012718
15,1996/8/9,-0.003981,-0.005068
21,1996/8/9,-0.003421,-0.004807
31,1996/8/9,-0.003981,-0.005068
37,1996/8/9,-0.003421,-0.004807
47,1996/8/9,-0.003981,-0.005068
53,1996/8/9,-0.003421,-0.004807
63,1996/8/9,-0.003981,-0.005068
5,1996/8/12,0.014891,0.017146
10,1996/8/12,-0.034994,-0.040432
15,1996/8/12,0.00986,0.015237
21,1996/8/12,0.014891,0.017146
31,1996/8/12,0.00986,0.015237
37,1996/8/12,0.014891,0.017146
47,1996/8/12,0.00986,0.015237
53,1996/8/12,0.014891,0.017146
63,1996/8/12,0.00986,0.015237
5,1996/8/13,-0.007008,-0.008936
10,1996/8/13,0.004363,0.007444
15,1996/8/13,-0.005934,-0.008432
21,1996/8/13,-0.007008,-0.008936
31,1996/8/13,-0.005934,-0.008432
37,1996/8/13,-0.007008,-0.008936
47,1996/8/13,-0.005934,-0.008432
53,1996/8/13,-0.007008,-0.008936
63,1996/8/13,-0.005934,-0.008432
5,1996/8/14,-0.004362,-0.004515
10,1996/8/14,-0.011354,-0.012728
15,1996/8/14,-0.005022,-0.004768
21,1996/8/14,-0.004362,-0.004515
31,1996/8/14,-0.005022,-0.004768
37,1996/8/14,-0.004362,-0.004515
47,1996/8/14,-0.005022,-0.004768
53,1996/8/14,-0.004362,-0.004515
63,1996/8/14,-0.005022,-0.004768
5,1996/8/15,-0.010708,-0.010139
10,1996/8/15,-0.012567,-0.013707
15,1996/8/15,-0.010886,-0.010251
21,1996/8/15,-0.010708,-0.010139
31,1996/8/15,-0.010886,-0.010251
37,1996/8/15,-0.010708,-0.010139
47,1996/8/15,-0.010886,-0.010251
53,1996/8/15,-0.010708,-0.010139
63,1996/8/15,-0.010886,-0.010251
5,1996/8/16,-0.012772,-0.013154
10,1996/8/16,0.004822,0.00527
15,1996/8/16,-0.011027,-0.01256
21,1996/8/16,-0.012772,-0.013154
31,1996/8/16,-0.011027,-0.01256
37,1996/8/16,-0.012772,-0.013154
47,1996/8/16,-0.011027,-0.01256
53,1996/8/16,-0.012772,-0.013154
63,1996/8/16,-0.011027,-0.01256
5,1996/8/19,-0.022319,-0.023721
10,1996/8/19,0.01514,0.016902
15,1996/8/19,-0.018748,-0.02247
21,1996/8/19,-0.022319,-0.023721
31,1996/8/19,-0.018748,-0.02247
37,1996/8/19,-0.022319,-0.023721
47,1996/8/19,-0.018748,-0.02247
53,1996/8/19,-0.022319,-0.023721
63,1996/8/19,-0.018748,-0.02247
5,1996/8/20,-0.029095,-0.026459
10,1996/8/20,-0.005071,-0.007196
15,1996/8/20,-0.026828,-0.025862
21,1996/8/20,-0.029095,-0.026459
31,1996/8/20,-0.026828,-0.025862
37,1996/8/20,-0.029095,-0.026459
47,1996/8/20,-0.026828,-0.025862
53,1996/8/20,-0.029095,-0.026459
63,1996/8/20,-0.026828,-0.025862
5,1996/8/21,0.030093,0.023963
10,1996/8/21,0.018654,0.018356
15,1996/8/21,0.028868,0.023769
21,1996/8/21,0.030093,0.023963
31,1996/8/21,0.028868,0.023769
37,1996/8/21,0.030093,0.023963
47,1996/8/21,0.028868,0.023769
53,1996/8/21,0.030093,0.023963
63,1996/8/21,0.028868,0.023769
5,1996/8/22,-0.023995,-0.022733
10,1996/8/22,-0.008461,-0.010353
15,1996/8/22,-0.022355,-0.022305
